Data results | Timing
Time[0]: 2022-11-25, 11:25:26.189
Time[1]: 2022-11-25, 11:25:26.444
Time[2]: 2022-11-25, 11:25:26.680
Time[3]: 2022-11-25, 11:25:26.936
Time[4]: 2022-11-25, 11:25:27.191
Data results | Power sample
Power sample[0]: -64.749733
Power sample[1]: -61.729389
Power sample[2]: -62.937443
Power sample[3]: -66.682220
Power sample[4]: -64.659843
Power sample[5]: -65.492455
Power sample[6]: -72.076035
Power sample[7]: -60.738815
Power sample[8]: -62.720493
Power sample[9]: -47.343605
Power sample[10]: -71.034950
Power sample[11]: -67.892281
Power sample[12]: -65.976120
Power sample[13]: -62.431004
Power sample[14]: -62.843311
Power sample[15]: -56.416916
Power sample[16]: -65.648514
Power sample[17]: -60.519264
Power sample[18]: -66.281021
Power sample[19]: -62.382702
Power sample[20]: -63.210342
Power sample[21]: -66.887749
Power sample[22]: -63.059387
Power sample[23]: -62.309120
Power sample[24]: -64.214760
Power sample[25]: -63.994026
Power sample[26]: -70.424057
Power sample[27]: -62.461052
Power sample[28]: -61.345684
Power sample[29]: -59.730579
Power sample[30]: -63.518307
Power sample[31]: -65.593918
Power sample[32]: -68.548500
Power sample[33]: -73.863914
Power sample[34]: -67.627274
Power sample[35]: -58.357586
Power sample[36]: -61.376186
Power sample[37]: -62.593102
Power sample[38]: -65.162994
Power sample[39]: -70.194214
Power sample[40]: -66.919586
Power sample[41]: -62.763573
Power sample[42]: -62.121742
Power sample[43]: -67.261497
Power sample[44]: -66.873756
Power sample[45]: -57.620323
Power sample[46]: -67.225548
Power sample[47]: -56.065132
Power sample[48]: -55.473869
Power sample[49]: -56.557888
Power sample[50]: -57.794857
Power sample[51]: -64.294693
Power sample[52]: -61.917595
Power sample[53]: -62.890182
Power sample[54]: -60.717167
Power sample[55]: -64.469055
Power sample[56]: -71.367783
Power sample[57]: -69.689056
Power sample[58]: -65.242607
Power sample[59]: -63.991440
Power sample[60]: -36.558193
Power sample[61]: -48.191891
Power sample[62]: -61.975178
Power sample[63]: -70.383156
Power sample[64]: -66.593468
Power sample[65]: -67.698662
Power sample[66]: -66.166542
Power sample[67]: -76.168419
Power sample[68]: -63.374878
Power sample[69]: -51.428188
Power sample[70]: -62.473972
Power sample[71]: -59.190289
Power sample[72]: -58.911819
Power sample[73]: -63.451542
Power sample[74]: -61.040310
Power sample[75]: -49.954960
Power sample[76]: -65.704582
Power sample[77]: -73.423256
Power sample[78]: -69.798820
Power sample[79]: -62.537472
Power sample[80]: -44.080212
Power sample[81]: -44.385704
Power sample[82]: -53.110607
Power sample[83]: -51.224453
Power sample[84]: -38.044975
Power sample[85]: -60.348785
Power sample[86]: -58.524086
Power sample[87]: -56.111431
Power sample[88]: -55.501411
Power sample[89]: -58.765675
Power sample[90]: -16.703474
Power sample[91]: -28.921885
Power sample[92]: -51.421185
Power sample[93]: -41.880482
Power sample[94]: -45.586105
Power sample[95]: -73.769012
Power sample[96]: -61.481186
Power sample[97]: -60.292778
Power sample[98]: -64.827797
Power sample[99]: -55.542633
Power sample[100]: -59.356411
Power sample[101]: -45.196747
Power sample[102]: -36.884220
Power sample[103]: -18.355274
Power sample[104]: -6.086848
Power sample[105]: -56.448753
Power sample[106]: -55.083397
Power sample[107]: -48.831829
Power sample[108]: -31.015352
Power sample[109]: -19.183069
Power sample[110]: -5.850971
Power sample[111]: -17.969557
Power sample[112]: -37.028893
Power sample[113]: -46.674374
Power sample[114]: -45.152187
Power sample[115]: -16.451513
Power sample[116]: -29.020784
Power sample[117]: -44.649315
Power sample[118]: -57.967751
Power sample[119]: -46.303524
Power sample[120]: -68.722549
Power sample[121]: -76.282623
Power sample[122]: -70.703690
Power sample[123]: -64.649109
Power sample[124]: -54.887276
Power sample[125]: -72.329994
Power sample[126]: -69.462288
Power sample[127]: -84.665749
Power sample[128]: -67.745415
Power sample[129]: -59.553989
Power sample[130]: -57.803341
Power sample[131]: -56.571835
Power sample[132]: -59.248676
Power sample[133]: -59.568054
Power sample[134]: -59.043785
Power sample[135]: -63.768337
Power sample[136]: -63.801640
Power sample[137]: -61.715729
Power sample[138]: -73.917610
Power sample[139]: -66.603142
Power sample[140]: -22.093464
Power sample[141]: -21.430815
Power sample[142]: -32.448307
Power sample[143]: -54.718040
Power sample[144]: -57.403454
Power sample[145]: -70.598709
Power sample[146]: -63.774372
Power sample[147]: -69.114304
Power sample[148]: -65.547722
Power sample[149]: -64.275177
Power sample[150]: -68.669716
Power sample[151]: -84.608711
Power sample[152]: -68.526871
Power sample[153]: -65.517502
Power sample[154]: -65.149818
Power sample[155]: -61.958607
Power sample[156]: -56.735703
Power sample[157]: -54.666374
Power sample[158]: -54.921387
Power sample[159]: -55.312706
Power sample[160]: -55.852402
Power sample[161]: -50.053177
Power sample[162]: -49.503868
Power sample[163]: -56.015930
Power sample[164]: -68.837898
Power sample[165]: -76.987129
Power sample[166]: -67.058685
Power sample[167]: -61.898174
Power sample[168]: -58.721973
Power sample[169]: -61.010612
Power sample[170]: -58.228920
Power sample[171]: -59.361687
Power sample[172]: -65.858978
Power sample[173]: -61.521805
Power sample[174]: -59.317547
Power sample[175]: -62.447025
Power sample[176]: -71.837402
Power sample[177]: -68.922485
Power sample[178]: -74.910576
Power sample[179]: -68.279564
Power sample[180]: -60.370998
Power sample[181]: -62.515007
Power sample[182]: -62.065712
Power sample[183]: -69.796776
Power sample[184]: -61.402630
Power sample[185]: -59.196747
Power sample[186]: -66.419319
Power sample[187]: -64.668854
Power sample[188]: -70.701317
Power sample[189]: -78.278992
Power sample[190]: -62.628059
Power sample[191]: -61.558735
Power sample[192]: -63.439594
Power sample[193]: -64.984795
Power sample[194]: -64.391365
Power sample[195]: -63.933685
Power sample[196]: -62.779636
Power sample[197]: -65.988907
Power sample[198]: -60.133667
Power sample[199]: -63.122746
Power sample[200]: -65.828232
Power sample[201]: -67.814697
Power sample[202]: -68.286530
Power sample[203]: -67.552666
Power sample[204]: -60.572857
Power sample[205]: -65.206490
Power sample[206]: -61.974415
Power sample[207]: -58.050468
Power sample[208]: -60.126770
Power sample[209]: -48.430058
Power sample[210]: -64.433205
Power sample[211]: -63.306427
Power sample[212]: -63.142132
Power sample[213]: -65.268425
Power sample[214]: -65.779015
Power sample[215]: -59.173653
Power sample[216]: -58.918930
Power sample[217]: -64.616890
Power sample[218]: -71.547607
Power sample[219]: -71.817146
Power sample[220]: -60.807861
Power sample[221]: -63.329678
Power sample[222]: -65.267159
Power sample[223]: -74.565727
Power sample[224]: -67.569839
Power sample[225]: -57.100376
Power sample[226]: -56.199993
Power sample[227]: -59.849834
Power sample[228]: -62.477596
Power sample[229]: -57.377110
Power sample[230]: -59.133926
Power sample[231]: -59.798294
Power sample[232]: -69.508522
Power sample[233]: -69.985390
Power sample[234]: -69.431068
Power sample[235]: -61.766232
Power sample[236]: -61.574123
Power sample[237]: -63.220303
Power sample[238]: -72.366821
Power sample[239]: -65.954506
Power sample[240]: -61.705299
Power sample[241]: -63.726578
Power sample[242]: -70.349380
Power sample[243]: -73.620247
Power sample[244]: -75.899193
Power sample[245]: -57.788704
Power sample[246]: -62.367172
Power sample[247]: -56.593861
Power sample[248]: -56.823502
Power sample[249]: -62.741924
Power sample[250]: -57.751877
Power sample[251]: -62.326218
Power sample[252]: -79.052887
Power sample[253]: -71.378540
Power sample[254]: -87.397667
Power sample[255]: -62.585167
Power sample[256]: -61.627621
Power sample[257]: -61.457096
Power sample[258]: -63.558681
Power sample[259]: -64.478683
Power sample[260]: -37.626038
Power sample[261]: -46.954460
Power sample[262]: -63.575130
Power sample[263]: -67.746979
Power sample[264]: -75.727783
Power sample[265]: -63.030521
Power sample[266]: -67.526932
Power sample[267]: -68.787064
Power sample[268]: -67.803673
Power sample[269]: -61.684814
Power sample[270]: -63.910503
Power sample[271]: -65.152451
Power sample[272]: -61.424564
Power sample[273]: -62.694855
Power sample[274]: -60.430183
Power sample[275]: -50.177864
Power sample[276]: -69.228447
Power sample[277]: -61.710850
Power sample[278]: -65.635689
Power sample[279]: -67.541168
Power sample[280]: -44.052769
Power sample[281]: -46.480103
Power sample[282]: -78.228226
Power sample[283]: -47.883583
Power sample[284]: -37.436623
Power sample[285]: -59.632133
Power sample[286]: -56.743122
Power sample[287]: -54.963902
Power sample[288]: -60.285656
Power sample[289]: -62.558590
Power sample[290]: -16.727564
Power sample[291]: -28.896206
Power sample[292]: -43.441799
Power sample[293]: -45.231026
Power sample[294]: -44.371510
Power sample[295]: -59.638264
Power sample[296]: -58.610638
Power sample[297]: -58.423023
Power sample[298]: -68.687347
Power sample[299]: -56.365242
Power sample[300]: -55.534081
Power sample[301]: -46.697258
Power sample[302]: -35.868324
Power sample[303]: -18.680729
Power sample[304]: -6.205319
Power sample[305]: -55.799877
Power sample[306]: -60.093037
Power sample[307]: -54.887127
Power sample[308]: -32.143551
Power sample[309]: -21.103855
Power sample[310]: -5.892897
Power sample[311]: -18.082403
Power sample[312]: -36.521057
Power sample[313]: -44.308395
Power sample[314]: -50.647808
Power sample[315]: -16.708174
Power sample[316]: -28.954693
Power sample[317]: -47.401821
Power sample[318]: -51.069939
Power sample[319]: -48.164154
Power sample[320]: -63.418221
Power sample[321]: -63.948074
Power sample[322]: -67.914810
Power sample[323]: -70.279594
Power sample[324]: -61.858505
Power sample[325]: -68.905136
Power sample[326]: -59.426701
Power sample[327]: -60.220421
Power sample[328]: -66.678520
Power sample[329]: -77.562149
Power sample[330]: -63.014080
Power sample[331]: -61.761883
Power sample[332]: -63.026924
Power sample[333]: -68.108734
Power sample[334]: -65.208664
Power sample[335]: -65.306389
Power sample[336]: -73.593651
Power sample[337]: -59.398350
Power sample[338]: -57.174103
Power sample[339]: -66.632904
Power sample[340]: -22.137938
Power sample[341]: -21.558891
Power sample[342]: -32.907486
Power sample[343]: -52.802544
Power sample[344]: -57.412899
Power sample[345]: -64.068504
Power sample[346]: -66.221512
Power sample[347]: -81.830948
Power sample[348]: -75.524994
Power sample[349]: -63.494827
Power sample[350]: -61.011349
Power sample[351]: -63.290844
Power sample[352]: -62.932064
Power sample[353]: -77.485039
Power sample[354]: -65.547195
Power sample[355]: -56.710751
Power sample[356]: -50.613419
Power sample[357]: -53.185806
Power sample[358]: -57.812698
Power sample[359]: -57.995552
Power sample[360]: -67.921196
Power sample[361]: -49.883713
Power sample[362]: -49.073082
Power sample[363]: -63.034248
Power sample[364]: -61.229740
Power sample[365]: -66.605301
Power sample[366]: -73.666733
Power sample[367]: -62.779854
Power sample[368]: -58.390385
Power sample[369]: -61.168880
Power sample[370]: -69.904480
Power sample[371]: -71.336906
Power sample[372]: -74.431404
Power sample[373]: -73.317955
Power sample[374]: -71.396225
Power sample[375]: -58.990131
Power sample[376]: -68.262512
Power sample[377]: -72.108955
Power sample[378]: -66.603966
Power sample[379]: -59.514481
Power sample[380]: -63.681492
Power sample[381]: -58.166077
Power sample[382]: -56.693771
Power sample[383]: -57.353279
Power sample[384]: -64.331795
Power sample[385]: -64.229248
Power sample[386]: -64.145859
Power sample[387]: -67.694145
Power sample[388]: -73.249077
Power sample[389]: -71.280296
Power sample[390]: -63.766594
Power sample[391]: -71.768318
Power sample[392]: -62.946907
Power sample[393]: -60.829739
Power sample[394]: -64.482521
Power sample[395]: -67.879059
Power sample[396]: -76.430603
Power sample[397]: -68.541222
Power sample[398]: -63.730633
Power sample[399]: -60.674774
Power sample[400]: -61.427544
Power sample[401]: -57.892506
Power sample[402]: -62.267975
Power sample[403]: -71.579338
Power sample[404]: -62.335155
Power sample[405]: -63.205120
Power sample[406]: -62.640217
Power sample[407]: -61.236076
Power sample[408]: -54.199787
Power sample[409]: -45.066563
Power sample[410]: -68.045448
Power sample[411]: -66.663467
Power sample[412]: -68.590668
Power sample[413]: -59.541950
Power sample[414]: -60.097256
Power sample[415]: -89.048607
Power sample[416]: -62.799644
Power sample[417]: -57.687874
Power sample[418]: -61.695374
Power sample[419]: -71.522896
Power sample[420]: -59.700520
Power sample[421]: -66.187286
Power sample[422]: -60.699734
Power sample[423]: -63.571960
Power sample[424]: -67.319664
Power sample[425]: -71.746498
Power sample[426]: -65.109497
Power sample[427]: -62.146011
Power sample[428]: -62.944420
Power sample[429]: -60.713871
Power sample[430]: -61.025509
Power sample[431]: -61.577030
Power sample[432]: -59.875710
Power sample[433]: -62.994076
Power sample[434]: -63.732147
Power sample[435]: -54.136917
Power sample[436]: -60.378605
Power sample[437]: -66.037056
Power sample[438]: -62.080894
Power sample[439]: -60.705585
Power sample[440]: -59.757317
Power sample[441]: -60.459530
Power sample[442]: -65.512634
Power sample[443]: -62.670212
Power sample[444]: -59.223484
Power sample[445]: -53.210701
Power sample[446]: -63.166092
Power sample[447]: -55.864170
Power sample[448]: -57.308620
Power sample[449]: -63.835155
Power sample[450]: -58.630077
Power sample[451]: -63.474541
Power sample[452]: -69.171165
Power sample[453]: -65.861427
Power sample[454]: -65.903625
Power sample[455]: -66.605560
Power sample[456]: -62.886097
Power sample[457]: -62.233940
Power sample[458]: -67.456215
Power sample[459]: -63.999416
Power sample[460]: -37.065445
Power sample[461]: -46.591450
Power sample[462]: -68.523148
Power sample[463]: -63.938915
Power sample[464]: -56.207802
Power sample[465]: -67.737633
Power sample[466]: -90.973160
Power sample[467]: -65.112839
Power sample[468]: -72.729813
Power sample[469]: -57.608639
Power sample[470]: -55.901325
Power sample[471]: -58.364124
Power sample[472]: -69.268776
Power sample[473]: -67.328362
Power sample[474]: -65.851448
Power sample[475]: -50.055397
Power sample[476]: -58.323719
Power sample[477]: -62.422543
Power sample[478]: -65.018997
Power sample[479]: -68.034119
Power sample[480]: -43.350098
Power sample[481]: -44.647072
Power sample[482]: -55.406116
Power sample[483]: -49.782341
Power sample[484]: -37.643288
Power sample[485]: -59.663887
Power sample[486]: -58.968761
Power sample[487]: -59.428905
Power sample[488]: -55.469555
Power sample[489]: -56.880100
Power sample[490]: -16.757614
Power sample[491]: -29.085711
Power sample[492]: -50.707111
Power sample[493]: -41.733509
Power sample[494]: -44.631607
Power sample[495]: -59.391682
Power sample[496]: -63.576717
Power sample[497]: -59.327408
Power sample[498]: -63.041862
Power sample[499]: -61.817970
Power sample[500]: -56.138145
Power sample[501]: -45.263790
Power sample[502]: -36.871204
Power sample[503]: -18.124662
Power sample[504]: -5.935727
Power sample[505]: -57.087933
Power sample[506]: -58.736053
Power sample[507]: -44.648785
Power sample[508]: -29.834909
Power sample[509]: -17.254230
Power sample[510]: -6.070159
Power sample[511]: -18.231186
Power sample[512]: -37.493137
Power sample[513]: -45.375607
Power sample[514]: -51.698910
Power sample[515]: -19.405283
Power sample[516]: -31.962936
Power sample[517]: -44.824493
Power sample[518]: -80.916992
Power sample[519]: -54.856232
Power sample[520]: -62.332485
Power sample[521]: -75.704079
Power sample[522]: -59.166122
Power sample[523]: -56.407986
Power sample[524]: -56.658276
Power sample[525]: -79.351517
Power sample[526]: -63.425964
Power sample[527]: -68.883011
Power sample[528]: -69.413643
Power sample[529]: -69.687683
Power sample[530]: -64.370964
Power sample[531]: -59.725033
Power sample[532]: -61.023140
Power sample[533]: -65.565590
Power sample[534]: -69.906197
Power sample[535]: -79.337738
Power sample[536]: -75.856926
Power sample[537]: -69.015984
Power sample[538]: -63.382706
Power sample[539]: -70.704163
Power sample[540]: -22.124193
Power sample[541]: -21.507862
Power sample[542]: -32.676170
Power sample[543]: -50.575089
Power sample[544]: -57.011448
Power sample[545]: -70.331642
Power sample[546]: -63.739964
Power sample[547]: -68.790642
Power sample[548]: -64.456482
Power sample[549]: -62.149143
Power sample[550]: -71.521835
Power sample[551]: -59.629436
Power sample[552]: -61.570183
Power sample[553]: -70.129395
Power sample[554]: -63.991253
Power sample[555]: -58.355865
Power sample[556]: -52.922504
Power sample[557]: -56.137897
Power sample[558]: -60.940933
Power sample[559]: -62.487831
Power sample[560]: -62.457741
Power sample[561]: -50.858318
Power sample[562]: -50.719227
Power sample[563]: -63.157730
Power sample[564]: -71.835388
Power sample[565]: -70.018501
Power sample[566]: -66.447975
Power sample[567]: -64.902611
Power sample[568]: -64.912163
Power sample[569]: -58.465683
Power sample[570]: -55.916813
Power sample[571]: -63.200291
Power sample[572]: -69.335274
Power sample[573]: -61.370476
Power sample[574]: -63.051544
Power sample[575]: -62.425999
Power sample[576]: -63.476608
Power sample[577]: -68.383087
Power sample[578]: -72.417450
Power sample[579]: -63.705734
Power sample[580]: -63.213390
Power sample[581]: -60.495628
Power sample[582]: -62.908310
Power sample[583]: -67.120956
Power sample[584]: -66.110565
Power sample[585]: -65.049187
Power sample[586]: -72.296906
Power sample[587]: -60.349396
Power sample[588]: -60.832436
Power sample[589]: -65.978592
Power sample[590]: -57.079979
Power sample[591]: -55.308971
Power sample[592]: -58.265888
Power sample[593]: -66.098373
Power sample[594]: -70.751854
Power sample[595]: -63.496956
Power sample[596]: -65.145683
Power sample[597]: -70.316650
Power sample[598]: -66.087952
Power sample[599]: -72.432472
Power sample[600]: -66.616180
Power sample[601]: -68.678650
Power sample[602]: -61.131870
Power sample[603]: -59.317150
Power sample[604]: -69.140167
Power sample[605]: -63.504078
Power sample[606]: -65.344673
Power sample[607]: -68.831825
Power sample[608]: -55.022671
Power sample[609]: -45.052841
Power sample[610]: -74.349396
Power sample[611]: -77.747864
Power sample[612]: -69.589561
Power sample[613]: -73.094185
Power sample[614]: -68.327744
Power sample[615]: -61.754341
Power sample[616]: -62.122719
Power sample[617]: -62.284634
Power sample[618]: -64.348434
Power sample[619]: -65.311630
Power sample[620]: -75.716583
Power sample[621]: -62.296749
Power sample[622]: -58.600822
Power sample[623]: -61.120674
Power sample[624]: -62.915310
Power sample[625]: -75.274902
Power sample[626]: -77.559761
Power sample[627]: -79.158867
Power sample[628]: -64.627853
Power sample[629]: -57.767933
Power sample[630]: -70.832474
Power sample[631]: -67.562263
Power sample[632]: -64.937775
Power sample[633]: -64.370438
Power sample[634]: -71.397453
Power sample[635]: -57.396698
Power sample[636]: -58.641068
Power sample[637]: -60.804581
Power sample[638]: -61.973789
Power sample[639]: -65.203087
Power sample[640]: -68.473480
Power sample[641]: -66.847694
Power sample[642]: -66.745598
Power sample[643]: -64.862610
Power sample[644]: -66.291367
Power sample[645]: -54.218281
Power sample[646]: -72.067619
Power sample[647]: -61.064583
Power sample[648]: -62.487141
Power sample[649]: -63.268726
Power sample[650]: -62.011387
Power sample[651]: -81.500092
Power sample[652]: -70.424881
Power sample[653]: -78.949173
Power sample[654]: -70.757568
Power sample[655]: -60.185680
Power sample[656]: -61.612503
Power sample[657]: -60.271816
Power sample[658]: -60.979191
Power sample[659]: -70.656776
Power sample[660]: -37.734871
Power sample[661]: -48.605972
Power sample[662]: -64.833229
Power sample[663]: -65.949646
Power sample[664]: -66.007492
Power sample[665]: -72.189407
Power sample[666]: -60.815296
Power sample[667]: -62.839497
Power sample[668]: -62.629200
Power sample[669]: -62.164345
Power sample[670]: -64.175964
Power sample[671]: -63.634773
Power sample[672]: -64.069756
Power sample[673]: -67.652489
Power sample[674]: -69.706985
Power sample[675]: -58.797981
Power sample[676]: -68.392929
Power sample[677]: -57.882561
Power sample[678]: -59.042587
Power sample[679]: -65.722221
Power sample[680]: -43.710415
Power sample[681]: -44.609776
Power sample[682]: -58.470211
Power sample[683]: -48.495800
Power sample[684]: -37.578701
Power sample[685]: -68.407646
Power sample[686]: -74.621468
Power sample[687]: -65.798363
Power sample[688]: -57.627995
Power sample[689]: -60.840431
Power sample[690]: -16.703749
Power sample[691]: -28.843414
Power sample[692]: -43.534470
Power sample[693]: -45.131485
Power sample[694]: -43.698345
Power sample[695]: -64.200134
Power sample[696]: -62.725018
Power sample[697]: -60.730095
Power sample[698]: -59.606972
Power sample[699]: -58.532169
Power sample[700]: -49.954117
Power sample[701]: -47.908062
Power sample[702]: -35.554619
Power sample[703]: -18.115166
Power sample[704]: -5.758497
Power sample[705]: -51.800320
Power sample[706]: -51.414452
Power sample[707]: -47.335873
Power sample[708]: -26.956810
Power sample[709]: -14.998221
Power sample[710]: -6.120310
Power sample[711]: -18.293245
Power sample[712]: -36.645016
Power sample[713]: -45.562260
Power sample[714]: -55.388439
Power sample[715]: -21.034983
Power sample[716]: -33.303246
Power sample[717]: -48.550472
Power sample[718]: -54.250389
Power sample[719]: -59.100574
Power sample[720]: -60.395107
Power sample[721]: -80.082565
Power sample[722]: -75.042503
Power sample[723]: -66.615150
Power sample[724]: -74.401764
Power sample[725]: -66.235748
Power sample[726]: -58.912041
Power sample[727]: -60.687214
Power sample[728]: -72.310608
Power sample[729]: -63.005180
Power sample[730]: -68.063629
Power sample[731]: -66.309937
Power sample[732]: -66.549080
Power sample[733]: -63.076843
Power sample[734]: -58.679100
Power sample[735]: -58.272602
Power sample[736]: -64.405014
Power sample[737]: -66.616196
Power sample[738]: -63.571304
Power sample[739]: -76.256561
Power sample[740]: -22.225243
Power sample[741]: -21.523401
Power sample[742]: -32.518509
Power sample[743]: -54.838959
Power sample[744]: -59.020718
Power sample[745]: -69.123032
Power sample[746]: -59.138351
Power sample[747]: -58.964867
Power sample[748]: -63.110172
Power sample[749]: -64.088051
Power sample[750]: -64.599892
Power sample[751]: -62.228981
Power sample[752]: -59.750053
Power sample[753]: -62.041065
Power sample[754]: -80.643417
Power sample[755]: -60.779457
Power sample[756]: -59.530304
Power sample[757]: -60.185387
Power sample[758]: -57.801731
Power sample[759]: -57.171490
Power sample[760]: -71.745369
Power sample[761]: -52.342205
Power sample[762]: -49.677513
Power sample[763]: -60.163715
Power sample[764]: -65.980873
Power sample[765]: -69.132904
Power sample[766]: -71.786278
Power sample[767]: -60.974400
Power sample[768]: -63.316399
Power sample[769]: -64.024750
Power sample[770]: -58.891819
Power sample[771]: -67.359001
Power sample[772]: -65.649300
Power sample[773]: -70.728844
Power sample[774]: -65.156685
Power sample[775]: -64.214195
Power sample[776]: -61.836784
Power sample[777]: -64.530678
Power sample[778]: -70.230087
Power sample[779]: -69.486984
Power sample[780]: -61.633621
Power sample[781]: -62.327991
Power sample[782]: -66.625206
Power sample[783]: -60.376846
Power sample[784]: -59.071194
Power sample[785]: -58.445747
Power sample[786]: -61.980522
Power sample[787]: -62.112309
Power sample[788]: -66.040993
Power sample[789]: -71.813744
Power sample[790]: -72.514305
Power sample[791]: -62.387051
Power sample[792]: -62.995461
Power sample[793]: -68.970581
Power sample[794]: -67.931702
Power sample[795]: -67.844200
Power sample[796]: -64.245308
Power sample[797]: -66.998375
Power sample[798]: -62.519978
Power sample[799]: -57.528553
Power sample[800]: -57.779129
Power sample[801]: -57.671192
Power sample[802]: -57.866753
Power sample[803]: -64.589180
Power sample[804]: -67.851288
Power sample[805]: -69.541908
Power sample[806]: -61.978191
Power sample[807]: -59.180870
Power sample[808]: -52.529068
Power sample[809]: -44.998558
Power sample[810]: -59.559273
Power sample[811]: -56.004295
Power sample[812]: -59.434738
Power sample[813]: -63.938099
Power sample[814]: -58.185108
Power sample[815]: -66.022896
Power sample[816]: -61.593861
Power sample[817]: -68.506805
Power sample[818]: -63.265747
Power sample[819]: -57.920589
Power sample[820]: -62.575249
Power sample[821]: -62.571461
Power sample[822]: -62.354382
Power sample[823]: -64.619034
Power sample[824]: -57.208000
Power sample[825]: -78.618271
Power sample[826]: -76.094772
Power sample[827]: -65.676506
Power sample[828]: -60.372906
Power sample[829]: -66.474937
Power sample[830]: -68.615913
Power sample[831]: -65.660629
Power sample[832]: -68.793724
Power sample[833]: -69.728294
Power sample[834]: -61.120663
Power sample[835]: -60.711819
Power sample[836]: -66.536774
Power sample[837]: -70.213638
Power sample[838]: -66.586288
Power sample[839]: -68.526382
Power sample[840]: -62.382633
Power sample[841]: -59.623600
Power sample[842]: -59.812012
Power sample[843]: -60.109467
Power sample[844]: -71.976631
Power sample[845]: -55.843410
Power sample[846]: -61.113438
Power sample[847]: -54.188679
Power sample[848]: -54.154442
Power sample[849]: -60.773514
Power sample[850]: -58.879189
Power sample[851]: -63.027870
Power sample[852]: -70.843758
Power sample[853]: -67.271309
Power sample[854]: -66.863380
Power sample[855]: -66.839584
Power sample[856]: -65.829308
Power sample[857]: -65.650307
Power sample[858]: -67.250153
Power sample[859]: -80.105400
Power sample[860]: -34.859974
Power sample[861]: -46.429382
Power sample[862]: -58.694363
Power sample[863]: -62.058403
Power sample[864]: -63.592445
Power sample[865]: -60.916222
Power sample[866]: -63.978516
Power sample[867]: -76.772751
Power sample[868]: -73.472221
Power sample[869]: -63.444744
Power sample[870]: -60.268585
Power sample[871]: -61.216404
Power sample[872]: -65.854195
Power sample[873]: -71.139046
Power sample[874]: -72.546890
Power sample[875]: -49.574371
Power sample[876]: -59.677544
Power sample[877]: -78.133224
Power sample[878]: -64.094994
Power sample[879]: -69.981773
Power sample[880]: -43.411789
Power sample[881]: -44.558941
Power sample[882]: -71.665115
Power sample[883]: -51.641476
Power sample[884]: -37.838024
Power sample[885]: -57.997311
Power sample[886]: -62.203918
Power sample[887]: -68.608200
Power sample[888]: -61.082817
Power sample[889]: -62.606522
Power sample[890]: -16.727600
Power sample[891]: -28.729301
Power sample[892]: -49.199680
Power sample[893]: -42.958992
Power sample[894]: -43.606915
Power sample[895]: -55.163956
Power sample[896]: -64.892624
Power sample[897]: -60.858421
Power sample[898]: -61.340050
Power sample[899]: -53.438934
Power sample[900]: -55.813339
Power sample[901]: -46.343040
Power sample[902]: -35.704079
Power sample[903]: -17.705053
Power sample[904]: -5.459901
Power sample[905]: -55.269394
Power sample[906]: -52.125713
Power sample[907]: -43.102982
Power sample[908]: -25.349583
Power sample[909]: -13.115951
Power sample[910]: -6.118830
Power sample[911]: -18.258654
Power sample[912]: -36.309219
Power sample[913]: -46.647663
Power sample[914]: -54.666092
Power sample[915]: -21.624935
Power sample[916]: -34.444096
Power sample[917]: -49.138100
Power sample[918]: -60.169914
Power sample[919]: -60.942318
Power sample[920]: -62.878784
Power sample[921]: -57.693401
Power sample[922]: -61.794327
Power sample[923]: -80.791237
Power sample[924]: -75.566536
Power sample[925]: -60.407146
Power sample[926]: -63.675816
Power sample[927]: -67.120399
Power sample[928]: -70.862358
Power sample[929]: -65.813927
Power sample[930]: -63.170799
Power sample[931]: -86.089577
Power sample[932]: -63.207134
Power sample[933]: -59.339207
Power sample[934]: -59.446510
Power sample[935]: -67.408157
Power sample[936]: -61.297703
Power sample[937]: -60.280804
Power sample[938]: -65.755028
Power sample[939]: -76.347099
Power sample[940]: -22.169842
Power sample[941]: -21.595823
Power sample[942]: -32.781033
Power sample[943]: -55.200150
Power sample[944]: -60.536358
Power sample[945]: -71.708832
Power sample[946]: -88.876297
Power sample[947]: -70.783150
Power sample[948]: -65.688957
Power sample[949]: -70.266647
Power sample[950]: -66.519920
Power sample[951]: -62.178493
Power sample[952]: -66.072182
Power sample[953]: -67.771187
Power sample[954]: -66.694366
Power sample[955]: -62.005703
Power sample[956]: -55.828876
Power sample[957]: -52.329914
Power sample[958]: -53.923344
Power sample[959]: -63.046833
Power sample[960]: -68.574188
Power sample[961]: -50.553513
Power sample[962]: -49.257061
Power sample[963]: -58.090672
Power sample[964]: -60.251347
Power sample[965]: -73.412277
Power sample[966]: -74.368423
Power sample[967]: -67.209129
Power sample[968]: -58.953938
Power sample[969]: -62.847408
Power sample[970]: -63.524921
Power sample[971]: -65.500732
Power sample[972]: -63.838482
Power sample[973]: -68.073524
Power sample[974]: -66.896713
Power sample[975]: -59.769218
Power sample[976]: -61.119400
Power sample[977]: -65.679344
Power sample[978]: -67.236931
Power sample[979]: -61.799686
Power sample[980]: -74.424889
Power sample[981]: -69.213676
Power sample[982]: -65.283737
Power sample[983]: -77.078880
Power sample[984]: -66.279449
Power sample[985]: -62.689064
Power sample[986]: -67.880424
Power sample[987]: -69.570312
Power sample[988]: -62.564583
Power sample[989]: -59.748531
